date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:15:30	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2025%20Oct%202023%2006:15:29%20GMT	https://pkbichdao.com/page/AccountLink/home	C:/My%20Web%20Sites/EXE101/pkbichdao.com/page/AccountLink/home	(from https://pkbichdao.com/gioi-thieu/su-menh-tam-nhin)
13:15:30	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2025%20Oct%202023%2006:15:30%20GMT	https://pkbichdao.com/page/AccountLink/home	C:/My%20Web%20Sites/EXE101/pkbichdao.com/page/AccountLink/home	(from https://pkbichdao.com/gioi-thieu/su-menh-tam-nhin)
13:15:31	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2025%20Oct%202023%2006:15:30%20GMT	https://pkbichdao.com/page/AccountLink/home	C:/My%20Web%20Sites/EXE101/pkbichdao.com/page/AccountLink/home	(from https://pkbichdao.com/gioi-thieu/su-menh-tam-nhin)
13:15:31	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2025%20Oct%202023%2006:15:30%20GMT	https://pkbichdao.com/page/AccountLink/home	C:/My%20Web%20Sites/EXE101/pkbichdao.com/page/AccountLink/home	(from https://pkbichdao.com/gioi-thieu/su-menh-tam-nhin)
13:15:31	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2025%20Oct%202023%2006:15:31%20GMT	https://pkbichdao.com/page/AccountLink/home	C:/My%20Web%20Sites/EXE101/pkbichdao.com/page/AccountLink/home	(from https://pkbichdao.com/gioi-thieu/su-menh-tam-nhin)
13:15:32	27513/27513	---M--	200	added ('OK')	image/jpeg	etag:%2264c33f59-6b79%22	https://pkbichdao.com/upload/1003690/20230728/BS_Bich_Dao_840b1.jpg	C:/My%20Web%20Sites/EXE101/pkbichdao.com/upload/1003690/20230728/BS_Bich_Dao_840b1.jpg	(from https://pkbichdao.com/gioi-thieu/doi-ngu-bac-si)
13:15:32	151086/151086	---M--	200	added ('OK')	image/jpeg	etag:%2264e1c229-24e2e%22	https://pkbichdao.com/upload/1003690/20230820/4_405bc.jpg	C:/My%20Web%20Sites/EXE101/pkbichdao.com/upload/1003690/20230820/4_405bc.jpg	(from https://pkbichdao.com/gioi-thieu/doi-ngu-bac-si)
13:15:33	187442/187442	---M--	200	added ('OK')	image/jpeg	etag:%2264e1c20b-2dc32%22	https://pkbichdao.com/upload/1003690/20230820/5_94446.jpg	C:/My%20Web%20Sites/EXE101/pkbichdao.com/upload/1003690/20230820/5_94446.jpg	(from https://pkbichdao.com/gioi-thieu/doi-ngu-bac-si)
13:15:33	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2025%20Oct%202023%2006:15:33%20GMT	https://pkbichdao.com/page/AccountLink/home	C:/My%20Web%20Sites/EXE101/pkbichdao.com/page/AccountLink/home.e4.delayed	(from https://pkbichdao.com/gioi-thieu/doi-ngu-bac-si)
13:15:33	0/-1	---M--	302	error ('')			https://pkbichdao.com/page/AccountLink/home	C:/My%20Web%20Sites/EXE101/pkbichdao.com/page/AccountLink/home.e5.delayed	(from https://pkbichdao.com/gioi-thieu/doi-ngu-bac-si)
13:15:33	0/-1	---M--	302	error ('')			https://pkbichdao.com/page/AccountLink/home	C:/My%20Web%20Sites/EXE101/pkbichdao.com/page/AccountLink/home.e6.delayed	(from https://pkbichdao.com/gioi-thieu/doi-ngu-bac-si)
13:15:33	0/-1	---M--	302	error ('')			https://pkbichdao.com/page/AccountLink/home	C:/My%20Web%20Sites/EXE101/pkbichdao.com/page/AccountLink/home.e7.delayed	(from https://pkbichdao.com/gioi-thieu/doi-ngu-bac-si)
13:15:33	0/-1	---M--	302	error ('')			https://pkbichdao.com/page/AccountLink/home	C:/My%20Web%20Sites/EXE101/pkbichdao.com/page/AccountLink/home.e8.delayed	(from https://pkbichdao.com/gioi-thieu/doi-ngu-bac-si)
13:15:33	0/-1	---M--	302	error ('')			https://pkbichdao.com/page/AccountLink/home	C:/My%20Web%20Sites/EXE101/pkbichdao.com/page/AccountLink/home.e9.delayed	(from https://pkbichdao.com/gioi-thieu/doi-ngu-bac-si)
13:15:33	0/-1	---M--	302	error ('')			https://pkbichdao.com/page/AccountLink/home	C:/My%20Web%20Sites/EXE101/pkbichdao.com/page/AccountLink/home.ea.delayed	(from https://pkbichdao.com/gioi-thieu/co-so-vat-chat)
13:15:33	0/-1	---M--	302	error ('')			https://pkbichdao.com/page/AccountLink/home	C:/My%20Web%20Sites/EXE101/pkbichdao.com/page/AccountLink/home.eb.delayed	(from https://pkbichdao.com/gioi-thieu/co-so-vat-chat)
13:15:33	0/-1	---M--	302	error ('')			https://pkbichdao.com/page/AccountLink/home	C:/My%20Web%20Sites/EXE101/pkbichdao.com/page/AccountLink/home.ec.delayed	(from https://pkbichdao.com/gioi-thieu/co-so-vat-chat)
13:15:33	0/-1	---M--	302	error ('')			https://pkbichdao.com/page/AccountLink/home	C:/My%20Web%20Sites/EXE101/pkbichdao.com/page/AccountLink/home.ed.delayed	(from https://pkbichdao.com/gioi-thieu/co-so-vat-chat)
13:15:33	0/-1	---M--	302	error ('')			https://pkbichdao.com/page/AccountLink/home	C:/My%20Web%20Sites/EXE101/pkbichdao.com/page/AccountLink/home.ee.delayed	(from https://pkbichdao.com/gioi-thieu/co-so-vat-chat)
13:15:33	0/-1	---M--	302	error ('')			https://pkbichdao.com/page/AccountLink/home	C:/My%20Web%20Sites/EXE101/pkbichdao.com/page/AccountLink/home.ef.delayed	(from https://pkbichdao.com/gioi-thieu/co-so-vat-chat)
13:15:33	0/-1	---M--	302	error ('')			https://pkbichdao.com/page/AccountLink/home	C:/My%20Web%20Sites/EXE101/pkbichdao.com/page/AccountLink/home.f0.delayed	(from https://pkbichdao.com/chuyen-khoa/cac-trung-tam)
13:15:33	0/-1	---M--	302	error ('')			https://pkbichdao.com/page/AccountLink/home	C:/My%20Web%20Sites/EXE101/pkbichdao.com/page/AccountLink/home.f1.delayed	(from https://pkbichdao.com/chuyen-khoa/cac-trung-tam)
13:15:33	0/-1	---M--	302	error ('')			https://pkbichdao.com/page/AccountLink/home	C:/My%20Web%20Sites/EXE101/pkbichdao.com/page/AccountLink/home.f2.delayed	(from https://pkbichdao.com/chuyen-khoa/cac-trung-tam)
13:15:33	0/-1	---M--	302	error ('')			https://pkbichdao.com/page/AccountLink/home	C:/My%20Web%20Sites/EXE101/pkbichdao.com/page/AccountLink/home.f3.delayed	(from https://pkbichdao.com/chuyen-khoa/cac-trung-tam)
13:15:33	0/-1	---M--	302	error ('')			https://pkbichdao.com/page/AccountLink/home	C:/My%20Web%20Sites/EXE101/pkbichdao.com/page/AccountLink/home.f4.delayed	(from https://pkbichdao.com/chuyen-khoa/cac-trung-tam)
13:15:33	0/-1	---M--	302	error ('')			https://pkbichdao.com/page/AccountLink/home	C:/My%20Web%20Sites/EXE101/pkbichdao.com/page/AccountLink/home.f5.delayed	(from https://pkbichdao.com/chuyen-khoa/cac-trung-tam)
13:15:33	1940/1940	---MCZ	200	added ('OK')	text/html	etag:W/%225e3b0a7a-794%22	https://pkbichdao.com/chuyen-khoa/3rdparty/jQuery/fluidNav.js	C:/My%20Web%20Sites/EXE101/pkbichdao.com/chuyen-khoa/3rdparty/jQuery/fluidNav.html	(from https://pkbichdao.com/chuyen-khoa/cac-trung-tam)
13:15:34	1940/1940	---MCZ	200	added ('OK')	text/html	etag:W/%225e3b0a7a-794%22	https://pkbichdao.com/chuyen-khoa/3rdparty/jQuery/wowslider/wowslider.css	C:/My%20Web%20Sites/EXE101/pkbichdao.com/chuyen-khoa/3rdparty/jQuery/wowslider/wowslider.html	(from https://pkbichdao.com/chuyen-khoa/cac-trung-tam)
13:15:34	1940/1940	---MCZ	200	added ('OK')	text/html	etag:W/%225e3b0a7a-794%22	https://pkbichdao.com/chuyen-khoa/3rdparty/jQuery/wowslider/dodgy/style.css	C:/My%20Web%20Sites/EXE101/pkbichdao.com/chuyen-khoa/3rdparty/jQuery/wowslider/dodgy/style.html	(from https://pkbichdao.com/chuyen-khoa/cac-trung-tam)
13:15:34	1940/1940	---MCZ	200	added ('OK')	text/html	etag:W/%225e3b0a7a-794%22	https://pkbichdao.com/chuyen-khoa/3rdparty/jQuery/wowslider/wowslider.js	C:/My%20Web%20Sites/EXE101/pkbichdao.com/chuyen-khoa/3rdparty/jQuery/wowslider/wowslider-2.html	(from https://pkbichdao.com/chuyen-khoa/cac-trung-tam)
13:15:34	1940/1940	---MCZ	200	added ('OK')	text/html	etag:W/%225e3b0a7a-794%22	https://pkbichdao.com/chuyen-khoa/3rdparty/jQuery/wowslider/effects/basic/script.js	C:/My%20Web%20Sites/EXE101/pkbichdao.com/chuyen-khoa/3rdparty/jQuery/wowslider/effects/basic/script.html	(from https://pkbichdao.com/chuyen-khoa/cac-trung-tam)
13:15:35	0/-1	---M--	302	error ('')			https://pkbichdao.com/page/AccountLink/home	C:/My%20Web%20Sites/EXE101/pkbichdao.com/page/AccountLink/home.fc.delayed	(from https://pkbichdao.com/chuyen-khoa/khoi-noi)
13:15:35	0/-1	---M--	302	error ('')			https://pkbichdao.com/page/AccountLink/home	C:/My%20Web%20Sites/EXE101/pkbichdao.com/page/AccountLink/home.fd.delayed	(from https://pkbichdao.com/chuyen-khoa/khoi-noi)
13:15:35	0/-1	---M--	302	error ('')			https://pkbichdao.com/page/AccountLink/home	C:/My%20Web%20Sites/EXE101/pkbichdao.com/page/AccountLink/home.fe.delayed	(from https://pkbichdao.com/chuyen-khoa/khoi-noi)
13:15:35	0/-1	---M--	302	error ('')			https://pkbichdao.com/page/AccountLink/home	C:/My%20Web%20Sites/EXE101/pkbichdao.com/page/AccountLink/home.ff.delayed	(from https://pkbichdao.com/chuyen-khoa/khoi-noi)
13:15:35	0/-1	---M--	302	error ('')			https://pkbichdao.com/page/AccountLink/home	C:/My%20Web%20Sites/EXE101/pkbichdao.com/page/AccountLink/home.100.delayed	(from https://pkbichdao.com/chuyen-khoa/khoi-noi)
13:15:35	0/-1	---M--	302	error ('')			https://pkbichdao.com/page/AccountLink/home	C:/My%20Web%20Sites/EXE101/pkbichdao.com/page/AccountLink/home.101.delayed	(from https://pkbichdao.com/chuyen-khoa/khoi-noi)
13:15:35	0/-1	---M--	302	error ('')			https://pkbichdao.com/page/AccountLink/home	C:/My%20Web%20Sites/EXE101/pkbichdao.com/page/AccountLink/home.102.delayed	(from https://pkbichdao.com/thong-tin-y-khoa/tin-tuc-y-hoc)
13:15:35	0/-1	---M--	302	error ('')			https://pkbichdao.com/page/AccountLink/home	C:/My%20Web%20Sites/EXE101/pkbichdao.com/page/AccountLink/home.103.delayed	(from https://pkbichdao.com/thong-tin-y-khoa/tin-tuc-y-hoc)
13:15:35	0/-1	---M--	302	error ('')			https://pkbichdao.com/page/AccountLink/home	C:/My%20Web%20Sites/EXE101/pkbichdao.com/page/AccountLink/home.104.delayed	(from https://pkbichdao.com/thong-tin-y-khoa/tin-tuc-y-hoc)
13:15:35	0/-1	---M--	302	error ('')			https://pkbichdao.com/page/AccountLink/home	C:/My%20Web%20Sites/EXE101/pkbichdao.com/page/AccountLink/home.105.delayed	(from https://pkbichdao.com/thong-tin-y-khoa/tin-tuc-y-hoc)
13:15:35	0/-1	---M--	302	error ('')			https://pkbichdao.com/page/AccountLink/home	C:/My%20Web%20Sites/EXE101/pkbichdao.com/page/AccountLink/home.106.delayed	(from https://pkbichdao.com/thong-tin-y-khoa/tin-tuc-y-hoc)
13:15:35	0/-1	---M--	302	error ('')			https://pkbichdao.com/page/AccountLink/home	C:/My%20Web%20Sites/EXE101/pkbichdao.com/page/AccountLink/home.107.delayed	(from https://pkbichdao.com/thong-tin-y-khoa/tin-tuc-y-hoc)
13:15:35	427539/427539	---M--	200	added ('OK')	image/jpeg	etag:%2264e1c218-68613%22	https://pkbichdao.com/upload/1003690/20230820/2_02c7e.jpg	C:/My%20Web%20Sites/EXE101/pkbichdao.com/upload/1003690/20230820/2_02c7e.jpg	(from https://pkbichdao.com/gioi-thieu/doi-ngu-bac-si)
13:15:35	1940/1940	---MCZ	200	added ('OK')	text/html	etag:W/%225e3b0a7a-794%22	https://pkbichdao.com/chuyen-khoa/3rdparty/jQuery/jprintArea/jquery.VHVPrintArea.js	C:/My%20Web%20Sites/EXE101/pkbichdao.com/chuyen-khoa/3rdparty/jQuery/jprintArea/jquery.VHVPrintArea.html	(from https://pkbichdao.com/chuyen-khoa/cac-trung-tam)
13:15:35	1940/1940	---MCZ	200	added ('OK')	text/html	etag:W/%225e3b0a7a-794%22	https://pkbichdao.com/thong-tin-y-khoa/3rdparty/jQuery/fluidNav.js	C:/My%20Web%20Sites/EXE101/pkbichdao.com/thong-tin-y-khoa/3rdparty/jQuery/fluidNav.html	(from https://pkbichdao.com/thong-tin-y-khoa/tin-tuc-y-hoc)
13:15:35	1940/1940	---MCZ	200	added ('OK')	text/html	etag:W/%225e3b0a7a-794%22	https://pkbichdao.com/thong-tin-y-khoa/3rdparty/jQuery/wowslider/wowslider.css	C:/My%20Web%20Sites/EXE101/pkbichdao.com/thong-tin-y-khoa/3rdparty/jQuery/wowslider/wowslider.html	(from https://pkbichdao.com/thong-tin-y-khoa/tin-tuc-y-hoc)
13:15:35	1940/1940	---MCZ	200	added ('OK')	text/html	etag:W/%225e3b0a7a-794%22	https://pkbichdao.com/thong-tin-y-khoa/3rdparty/jQuery/wowslider/dodgy/style.css	C:/My%20Web%20Sites/EXE101/pkbichdao.com/thong-tin-y-khoa/3rdparty/jQuery/wowslider/dodgy/style.html	(from https://pkbichdao.com/thong-tin-y-khoa/tin-tuc-y-hoc)
13:15:35	1940/1940	---MCZ	200	added ('OK')	text/html	etag:W/%225e3b0a7a-794%22	https://pkbichdao.com/thong-tin-y-khoa/3rdparty/jQuery/wowslider/wowslider.js	C:/My%20Web%20Sites/EXE101/pkbichdao.com/thong-tin-y-khoa/3rdparty/jQuery/wowslider/wowslider-2.html	(from https://pkbichdao.com/thong-tin-y-khoa/tin-tuc-y-hoc)
13:15:36	1940/1940	---MCZ	200	added ('OK')	text/html	etag:W/%225e3b0a7a-794%22	https://pkbichdao.com/thong-tin-y-khoa/3rdparty/jQuery/wowslider/effects/basic/script.js	C:/My%20Web%20Sites/EXE101/pkbichdao.com/thong-tin-y-khoa/3rdparty/jQuery/wowslider/effects/basic/script.html	(from https://pkbichdao.com/thong-tin-y-khoa/tin-tuc-y-hoc)
13:15:36	0/-1	---M--	302	error ('')			https://pkbichdao.com/page/AccountLink/home	C:/My%20Web%20Sites/EXE101/pkbichdao.com/page/AccountLink/home.10e.delayed	(from https://pkbichdao.com/chuyen-khoa/giam-dau)
13:15:36	0/-1	---M--	302	error ('')			https://pkbichdao.com/page/AccountLink/home	C:/My%20Web%20Sites/EXE101/pkbichdao.com/page/AccountLink/home.10f.delayed	(from https://pkbichdao.com/chuyen-khoa/giam-dau)
13:15:36	0/-1	---M--	302	error ('')			https://pkbichdao.com/page/AccountLink/home	C:/My%20Web%20Sites/EXE101/pkbichdao.com/page/AccountLink/home.110.delayed	(from https://pkbichdao.com/chuyen-khoa/giam-dau)
13:15:36	0/-1	---M--	302	error ('')			https://pkbichdao.com/page/AccountLink/home	C:/My%20Web%20Sites/EXE101/pkbichdao.com/page/AccountLink/home.111.delayed	(from https://pkbichdao.com/chuyen-khoa/giam-dau)
13:15:36	0/-1	---M--	302	error ('')			https://pkbichdao.com/page/AccountLink/home	C:/My%20Web%20Sites/EXE101/pkbichdao.com/page/AccountLink/home.112.delayed	(from https://pkbichdao.com/chuyen-khoa/giam-dau)
13:15:36	0/-1	---M--	302	error ('')			https://pkbichdao.com/page/AccountLink/home	C:/My%20Web%20Sites/EXE101/pkbichdao.com/page/AccountLink/home.113.delayed	(from https://pkbichdao.com/chuyen-khoa/giam-dau)
13:15:36	1940/1940	---MCZ	200	added ('OK')	text/html	etag:W/%225e3b0a7a-794%22	https://pkbichdao.com/thong-tin-y-khoa/3rdparty/jQuery/jprintArea/jquery.VHVPrintArea.js	C:/My%20Web%20Sites/EXE101/pkbichdao.com/thong-tin-y-khoa/3rdparty/jQuery/jprintArea/jquery.VHVPrintArea.html	(from https://pkbichdao.com/thong-tin-y-khoa/tin-tuc-y-hoc)
13:15:36	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2025%20Oct%202023%2006:15:36%20GMT	https://pkbichdao.com/thong-tin-y-khoa/thong-tin-y-khoa/cac-ky-thuat-chuyen-sau	C:/My%20Web%20Sites/EXE101/pkbichdao.com/thong-tin-y-khoa/thong-tin-y-khoa/cac-ky-thuat-chuyen-sau	(from https://pkbichdao.com/thong-tin-y-khoa/cac-ky-thuat-chuyen-sau)
13:15:37	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2025%20Oct%202023%2006:15:36%20GMT	https://pkbichdao.com/thong-tin-y-khoa/thong-tin-y-khoa/cac-ky-thuat-chuyen-sau	C:/My%20Web%20Sites/EXE101/pkbichdao.com/thong-tin-y-khoa/thong-tin-y-khoa/cac-ky-thuat-chuyen-sau	(from https://pkbichdao.com/thong-tin-y-khoa/cac-ky-thuat-chuyen-sau)
13:15:37	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2025%20Oct%202023%2006:15:36%20GMT	https://pkbichdao.com/thong-tin-y-khoa/thong-tin-y-khoa/cac-ky-thuat-chuyen-sau	C:/My%20Web%20Sites/EXE101/pkbichdao.com/thong-tin-y-khoa/thong-tin-y-khoa/cac-ky-thuat-chuyen-sau	(from https://pkbichdao.com/thong-tin-y-khoa/cac-ky-thuat-chuyen-sau)
13:15:37	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2025%20Oct%202023%2006:15:36%20GMT	https://pkbichdao.com/thong-tin-y-khoa/thong-tin-y-khoa/cac-ky-thuat-chuyen-sau	C:/My%20Web%20Sites/EXE101/pkbichdao.com/thong-tin-y-khoa/thong-tin-y-khoa/cac-ky-thuat-chuyen-sau	(from https://pkbichdao.com/thong-tin-y-khoa/cac-ky-thuat-chuyen-sau)
13:15:37	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2025%20Oct%202023%2006:15:37%20GMT	https://pkbichdao.com/thong-tin-y-khoa/thong-tin-y-khoa/cac-ky-thuat-chuyen-sau	C:/My%20Web%20Sites/EXE101/pkbichdao.com/thong-tin-y-khoa/thong-tin-y-khoa/cac-ky-thuat-chuyen-sau	(from https://pkbichdao.com/thong-tin-y-khoa/cac-ky-thuat-chuyen-sau)
13:15:38	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2025%20Oct%202023%2006:15:37%20GMT	https://pkbichdao.com/thong-tin-y-khoa/thong-tin-y-khoa/cac-ky-thuat-chuyen-sau	C:/My%20Web%20Sites/EXE101/pkbichdao.com/thong-tin-y-khoa/thong-tin-y-khoa/cac-ky-thuat-chuyen-sau	(from https://pkbichdao.com/thong-tin-y-khoa/cac-ky-thuat-chuyen-sau)
13:15:38	73067/73067	---MCZ	200	added ('OK')	text/html	date:Wed,%2025%20Oct%202023%2006:15:37%20GMT	https://pkbichdao.com/thong-tin-y-khoa/cac-ky-thuat-chuyen-sau/ngoay-tai-bang-tam-bong-nguy-hiem-kho-luong-.html	C:/My%20Web%20Sites/EXE101/pkbichdao.com/thong-tin-y-khoa/cac-ky-thuat-chuyen-sau/ngoay-tai-bang-tam-bong-nguy-hiem-kho-luong-.html	(from https://pkbichdao.com/thong-tin-y-khoa/cac-ky-thuat-chuyen-sau)
13:15:38	70082/70082	---MCZ	200	added ('OK')	text/html	date:Wed,%2025%20Oct%202023%2006:15:37%20GMT	https://pkbichdao.com/thong-tin-y-khoa/cac-ky-thuat-chuyen-sau/phuong-phap-moi-tren-the-gioi-chua-benh-u-tai.html	C:/My%20Web%20Sites/EXE101/pkbichdao.com/thong-tin-y-khoa/cac-ky-thuat-chuyen-sau/phuong-phap-moi-tren-the-gioi-chua-benh-u-tai.html	(from https://pkbichdao.com/thong-tin-y-khoa/cac-ky-thuat-chuyen-sau)
13:15:38	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2025%20Oct%202023%2006:15:38%20GMT	https://pkbichdao.com/thong-tin-y-khoa/thong-tin-y-khoa/cac-ky-thuat-chuyen-sau	C:/My%20Web%20Sites/EXE101/pkbichdao.com/thong-tin-y-khoa/thong-tin-y-khoa/cac-ky-thuat-chuyen-sau	(from https://pkbichdao.com/thong-tin-y-khoa/cac-ky-thuat-chuyen-sau)
13:15:39	71762/71762	---MCZ	200	added ('OK')	text/html	date:Wed,%2025%20Oct%202023%2006:15:38%20GMT	https://pkbichdao.com/thong-tin-y-khoa/cac-ky-thuat-chuyen-sau/dau-hong-keo-dai-la-trieu-chung-cua-nhung-benh-gi-.html	C:/My%20Web%20Sites/EXE101/pkbichdao.com/thong-tin-y-khoa/cac-ky-thuat-chuyen-sau/dau-hong-keo-dai-la-trieu-chung-cua-nhung-benh-gi-.html	(from https://pkbichdao.com/thong-tin-y-khoa/cac-ky-thuat-chuyen-sau)
13:15:39	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2025%20Oct%202023%2006:15:38%20GMT	https://pkbichdao.com/thong-tin-y-khoa/thong-tin-y-khoa/cac-ky-thuat-chuyen-sau	C:/My%20Web%20Sites/EXE101/pkbichdao.com/thong-tin-y-khoa/thong-tin-y-khoa/cac-ky-thuat-chuyen-sau	(from https://pkbichdao.com/thong-tin-y-khoa/cac-ky-thuat-chuyen-sau)
13:15:40	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2025%20Oct%202023%2006:15:39%20GMT	https://pkbichdao.com/thong-tin-y-khoa/thong-tin-y-khoa/cac-ky-thuat-chuyen-sau	C:/My%20Web%20Sites/EXE101/pkbichdao.com/thong-tin-y-khoa/thong-tin-y-khoa/cac-ky-thuat-chuyen-sau	(from https://pkbichdao.com/thong-tin-y-khoa/cac-ky-thuat-chuyen-sau)
13:15:40	71761/71761	---MCZ	200	added ('OK')	text/html	date:Wed,%2025%20Oct%202023%2006:15:39%20GMT	https://pkbichdao.com/thong-tin-y-khoa/cac-ky-thuat-chuyen-sau/cham-soc-tre-bi-ho.html	C:/My%20Web%20Sites/EXE101/pkbichdao.com/thong-tin-y-khoa/cac-ky-thuat-chuyen-sau/cham-soc-tre-bi-ho.html	(from https://pkbichdao.com/thong-tin-y-khoa/cac-ky-thuat-chuyen-sau)
13:15:40	75218/75218	---MCZ	200	added ('OK')	text/html	date:Wed,%2025%20Oct%202023%2006:15:40%20GMT	https://pkbichdao.com/thong-tin-y-khoa/cac-ky-thuat-chuyen-sau/nhung-rui-ro-co-the-xay-ra-khi-nao-va-va-dat-ong-thong-khi.html	C:/My%20Web%20Sites/EXE101/pkbichdao.com/thong-tin-y-khoa/cac-ky-thuat-chuyen-sau/nhung-rui-ro-co-the-xay-ra-khi-nao-va-va-dat-ong-thong-khi.html	(from https://pkbichdao.com/thong-tin-y-khoa/cac-ky-thuat-chuyen-sau)
13:15:41	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2025%20Oct%202023%2006:15:40%20GMT	https://pkbichdao.com/thong-tin-y-khoa/thong-tin-y-khoa/cac-ky-thuat-chuyen-sau	C:/My%20Web%20Sites/EXE101/pkbichdao.com/thong-tin-y-khoa/thong-tin-y-khoa/cac-ky-thuat-chuyen-sau	(from https://pkbichdao.com/thong-tin-y-khoa/cac-ky-thuat-chuyen-sau)
13:15:41	0/-1	---M--	302	error ('')			https://pkbichdao.com/page/AccountLink/home	C:/My%20Web%20Sites/EXE101/pkbichdao.com/page/AccountLink/home.123.delayed	(from https://pkbichdao.com/thong-tin-y-khoa/cac-ky-thuat-chuyen-sau)
13:15:41	0/-1	---M--	302	error ('')			https://pkbichdao.com/page/AccountLink/home	C:/My%20Web%20Sites/EXE101/pkbichdao.com/page/AccountLink/home.124.delayed	(from https://pkbichdao.com/thong-tin-y-khoa/cac-ky-thuat-chuyen-sau)
13:15:41	0/-1	---M--	302	error ('')			https://pkbichdao.com/page/AccountLink/home	C:/My%20Web%20Sites/EXE101/pkbichdao.com/page/AccountLink/home.125.delayed	(from https://pkbichdao.com/thong-tin-y-khoa/cac-ky-thuat-chuyen-sau)
13:15:41	0/-1	---M--	302	error ('')			https://pkbichdao.com/page/AccountLink/home	C:/My%20Web%20Sites/EXE101/pkbichdao.com/page/AccountLink/home.126.delayed	(from https://pkbichdao.com/thong-tin-y-khoa/cac-ky-thuat-chuyen-sau)
13:15:41	0/-1	---M--	302	error ('')			https://pkbichdao.com/page/AccountLink/home	C:/My%20Web%20Sites/EXE101/pkbichdao.com/page/AccountLink/home.127.delayed	(from https://pkbichdao.com/thong-tin-y-khoa/cac-ky-thuat-chuyen-sau)
13:15:41	0/-1	---M--	302	error ('')			https://pkbichdao.com/page/AccountLink/home	C:/My%20Web%20Sites/EXE101/pkbichdao.com/page/AccountLink/home.128.delayed	(from https://pkbichdao.com/thong-tin-y-khoa/cac-ky-thuat-chuyen-sau)
13:15:41	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2025%20Oct%202023%2006:15:41%20GMT	https://pkbichdao.com/thong-tin-y-khoa/thong-tin-y-khoa/y-khoa-chuyen-nganh	C:/My%20Web%20Sites/EXE101/pkbichdao.com/thong-tin-y-khoa/thong-tin-y-khoa/y-khoa-chuyen-nganh	(from https://pkbichdao.com/thong-tin-y-khoa/y-khoa-chuyen-nganh)
13:15:42	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2025%20Oct%202023%2006:15:41%20GMT	https://pkbichdao.com/thong-tin-y-khoa/thong-tin-y-khoa/y-khoa-chuyen-nganh	C:/My%20Web%20Sites/EXE101/pkbichdao.com/thong-tin-y-khoa/thong-tin-y-khoa/y-khoa-chuyen-nganh	(from https://pkbichdao.com/thong-tin-y-khoa/y-khoa-chuyen-nganh)
13:15:42	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2025%20Oct%202023%2006:15:41%20GMT	https://pkbichdao.com/thong-tin-y-khoa/thong-tin-y-khoa/y-khoa-chuyen-nganh	C:/My%20Web%20Sites/EXE101/pkbichdao.com/thong-tin-y-khoa/thong-tin-y-khoa/y-khoa-chuyen-nganh	(from https://pkbichdao.com/thong-tin-y-khoa/y-khoa-chuyen-nganh)
13:15:42	0/-1	---M--	302	error ('')			https://pkbichdao.com/page/AccountLink/home	C:/My%20Web%20Sites/EXE101/pkbichdao.com/page/AccountLink/home.12c.delayed	(from https://pkbichdao.com/thong-tin-y-khoa/y-khoa-chuyen-nganh)
13:15:42	0/-1	---M--	302	error ('')			https://pkbichdao.com/page/AccountLink/home	C:/My%20Web%20Sites/EXE101/pkbichdao.com/page/AccountLink/home.12d.delayed	(from https://pkbichdao.com/thong-tin-y-khoa/y-khoa-chuyen-nganh)
13:15:42	0/-1	---M--	302	error ('')			https://pkbichdao.com/page/AccountLink/home	C:/My%20Web%20Sites/EXE101/pkbichdao.com/page/AccountLink/home.12e.delayed	(from https://pkbichdao.com/thong-tin-y-khoa/y-khoa-chuyen-nganh)
13:15:42	0/-1	---M--	302	error ('')			https://pkbichdao.com/page/AccountLink/home	C:/My%20Web%20Sites/EXE101/pkbichdao.com/page/AccountLink/home.12f.delayed	(from https://pkbichdao.com/thong-tin-y-khoa/y-khoa-chuyen-nganh)
13:15:42	0/-1	---M--	302	error ('')			https://pkbichdao.com/page/AccountLink/home	C:/My%20Web%20Sites/EXE101/pkbichdao.com/page/AccountLink/home.130.delayed	(from https://pkbichdao.com/thong-tin-y-khoa/y-khoa-chuyen-nganh)
